지역,업소명,사업자명(대표자),소재지,총면적(제곱미터) ,홀수(홀),세부종류
경기,한양컨트리클럽,이승호,고양시 덕양구 고양대로1643번길 164,1441066,36,회원제
경기,뉴코리아 컨트리클럽,성하현,고양시 덕양구 신원2로 57,880053,18,회원제
경기,고양컨트리클럽,김기자,고양시 덕양구 흥도로 304-23,295598,9,대중제
경기,1.2.3,한제걸,고양시 덕양구 통일로 43-168,334432,6,대중제
경기,올림픽 골프장,이관식,고양시 덕양구 혜음로 301,313921,9,대중제
경기,일산스프링힐스 컨트리클럽,김명두,고양시 일산동구 산황로 108,230094,9,대중제
경기,한양컨트리클럽 대중제 9홀 골프장,"홍순직,이승호",고양시 덕양구 고양대로 1591,351587,9,대중제
경기,한원CC,김인식,용인시 처인구 남사읍 전나무골길 2번길 94,1024961,27,회원제
경기,양지파인CC,임태주,용인시 처인구 양지면 남평로 112,1012580,27,대중제
경기,수원CC,"김효석,김우현",용인시 기흥구 중부대로 495,1480410,36,회원제
경기,플라자CC,김형조,용인시 처인구 남사읍 봉무로 153번길 79,1899082,36,회원제
경기,태광CC,전용인,용인시 기흥구 흥덕4로 77,1088973,27,회원제
경기,태광CC,전용인,용인시 기흥구 흥덕4로 77,391788,9,대중제
경기,한성CC,전영자,용인시 기흥구 구교동로 151,1411398,27,회원제
경기,골드CC,이응로,용인시 기흥구 기흥단지로 398,1366197,36,회원제
경기,88CC,국가보훈처장,용인시 기흥구 석성로 521번길 169,2814762,36,회원제
경기,레이크사이드CC,문지태,용인시 처인구 모현읍 능원로 181,3198002,36,대중제
경기,레이크사이드CC,문지태,용인시 처인구 모현읍 능원로 181,1001737,18,회원제
경기,남부CC,정원석,용인시 기흥구 사은로 163,964521,18,회원제
경기,신원CC,이소미,용인시 이동읍 이원로 225,1721377,27,회원제
경기,은화삼CC,공비상,용인시 처인구 백옥대로 860-38,946086,18,회원제
경기,아시아나CC,김성일,용인시 처인구 양지면 양대로 290,2230679,36,회원제
경기,블루원용인CC,윤재원,용인시 처인구 원삼면 보개원삼로 1534번길 40,1079798,18,회원제
경기,블루원용인CC,윤재원,용인시 처인구 원삼면 보개원삼로 1534번길 40,439688,9,대중제
경기,코리아CC,이응로,용인시 처인구 이동읍 기흥단지로 579,1351017,27,회원제
경기,코리아퍼브릭,김영만,용인시 기흥구 기흥단지로 224,229181,9,대중제
경기,지산CC,이호재,용인시 처인구 원삼면 죽양대로 2000번길 60,1527293,27,회원제
경기,지산CC,이호재,용인시 처인구 원삼면 죽양대로 2100번길 60,184356,9,대중제
경기,화산CC,정수련,용인시 처인구 이동읍 화산로 239,1039272,18,회원제
경기,한림용인CC,이병진,용인시 처인구 남사읍 경기동로 628,1584819,27,대중제
경기,글렌로스골프클럽,한승환,용인시 처인구 포곡읍 에버랜드로 562번길 69,465916,9,대중제
경기,용인CC,조의제,용인시 처인구 백암면 황새울로 255,221886,9,대중제
경기,석천CC,박범준,용인시 처인구 백암면 황새울로 255,241685,9,대중제
경기,써닝포인트CC,임노원,용인시 처인구 백암면 고안로 51번길 205,1032853,18,대중제
경기,해솔리아CC,오갑균,용인시 처인구 이동읍 백자로 297번길 74,1666810,27,대중제
경기,세현CC,서남종,용인시 처인구 이동읍 백자로 450,997843,18,대중제
경기,남서울컨트리클럽,(주)경원건설정철승,성남시 분당구 안양판교로1201번길 1201,968466,18,회원제
경기,리베라CC,㈜관악(이진철),화성시 동탄면 중리길 183,1602766,36,회원제
경기,기흥CC,삼남개발(주)(김장자),화성시 동탄면 풀무골로106번길 244,2437045,36,회원제
경기,발리오스CC,신창기업(주)(배창환),화성시 팔탄면 3.1만세로 641-28,868471,18,회원제
경기,발리오스대중,신창기업(주)(배창환),화성시 팔탄면 3.1만세로 641-28,257744,9,대중제
경기,라비돌대중,㈜라비돌(최서원),화성시 정남면 세자로 286,261571,9,대중제
경기,상록GC,공무원연금관리공단(박노종),화성시 동탄면 풀무골로60번길 80,1472080,27,대중제
경기,화성골프클럽,㈜리더스(홍경선),화성시 남양읍 화성로 1393-27,199801,9,대중제
경기,링크나인골프클럽,(주)금당개발(소홍서),화성시 마도면 해운로630번길 49,166549,9,대중제
경기,아일랜드㈜,아일랜드㈜ (이창희),안산시 단원구 대선로466(대부남동),1147235,27,대중제
경기,제일스포츠센타,㈜제일스포츠센타(아세미트시로),안산시 상록구 태마당로28(부곡동),1457402,27,회원제
경기,양주C.C,김준수,남양주시 화도읍 북한강로 1525-52,1102660,18,회원제
경기,한림광릉C.C,광릉레져개발(주)김진규,남양주시 진접읍 팔야로 280,962229,18,회원제
경기,한림광릉C.C,광릉레져개발(주)김진규,남양주시 진접읍 팔야로 280,139847,6,대중제
경기,비전힐스C.C,㈜비젼힐스김상대,남양주시 화도읍 마치로 226-220,980000,18,회원제
경기,해비치C.C,해비치컨트리클럽(주)김민수,남양주시 화도읍 재재기로 190번길 160,1256971,18,회원제
경기,남양주C.C,라미드관광주식회사문병근,남양주시 오남읍 진건오남로536번길 44,979769,9,대중제
경기,솔트베이 골프클럽,㈜성담 솔트베이,시흥시 마유로 987 (장곡동),651583,18,대중제
경기,아세코밸리골프클럽,김도훈,시흥시 마전로 307 (거모동),189464,9,대중제
경기,서서울,호반서서울(주)(이정호),파주시 광탄면 혜음로 324,1035150,18,회원제
경기,서원밸리,서원레저㈜(이석호),파주시 광탄면 서원길 333,840845,18,회원제
경기,서원밸리,서원레저㈜(오성배),파주시 광탄면 서원길 333,1275973,27,대중제
경기,J-PUBLIC,㈜포스코오앤엠(김정수),파주시 조리읍 장곡로 100,153671,6,대중제
경기,파주CC,㈜파주컨트리클럽(윤준학),파주시 법원읍 화합로 306,987556,18,대중제
경기,베스트밸리,㈜베스트밸리(박세철),파주시 광탄면 장지산로200번길 32-41,411962,9,대중제
경기,노스팜,㈜노스팜(김정춘),파주시 광탄면 쇠장이길 227,986314,18,대중제
경기,스마트KU골프 파빌리온,학교법인 건국대학교(유자은),파주시 법원읍 보광로 1616,1702445,27,대중제
경기,타이거CC 골프장,(주)타이거 레저(임계자),파주시 파평면 덕천리 산1-4번지,777560,18,대중제
경기,김포 SEASIDE 컨트리클럽,해강개발주식회사(정인철),김포시 월곶면 김포대로 2081번길 219,932683,18,회원제
경기,남촌컨트리클럽,남촌레저개발㈜(한명희),광주시 곤지암읍 부항길 135-38,1079154,18,회원제
경기,이스트밸리컨트리클럽,청남관광(노선우),광주시 곤지암읍 건업리 4-43,1543334,27,회원제
경기,그린힐컨트리클럽,신안개발㈜(박훈),광주시 곤지암읍 내선길 176,862228,18,회원제
경기,강남300컨트리클럽,자인관광 주식회사(김한별),광주시 새말길 353(목동),830063,18,회원제
경기,큐로CC,경기관광 주식회사(김일준),광주시 곤지암읍 오항길 180,1359581,27,대중제
경기,곤지암GC,주식회사 디앤오(이동언),광주시 도척면 도척윗로 280,1038998,18,회원제
경기,중부컨트리클럽,애경중부컨트리클럽(송병호),광주시 곤지암읍 경충대로 451,1094718,18,회원제
경기,뉴서울컨트리클럽,한국문화예술위원회(박종관),광주시 삼지곡길 95(삼동),2548234,36,회원제
경기,삼성물산(주)안양컨트리클럽,삼성물산(주)안양컨트리클럽(한승환),군포시 군포로364(부곡동),878287,18,회원제
경기,㈜캐슬렉스서울 캐슬렉스골프클럽,㈜캐슬렉스서울(이성무),하남시 감이로 317(감이동),1756532,18,회원제
경기,로얄개발㈜ 레이크우드 골프장,최태영,양주시 만송로 244,1402074,27,회원제
경기,레이크우드 골프장,최태영,양주시 만송로 244,350029,9,대중제
경기,송추cc,나승준,양주시 광적면 쇠장이길 435,1401965,18,회원제
경기,에이치원클럽,호반써밋㈜(이정호),이천시 호법면 장자터로 115,1097458,18,회원제
경기,뉴스프링빌C.C.,㈜동승골프앤리조트(양병덕),이천시 모가면 사실로 527번길 158,1584094,36,회원제
경기,뉴스프링빌C.C.,㈜동승골프앤리조트(양병덕),이천시 모가면 사실로 527번길 158,341179,9,대중제
경기,비에이비스타C.C.,㈜삼풍관광(최철종),이천시 모가면 어농로 272,1580588,36,회원제
경기,비에이비스타C.C.,㈜삼풍관광(최철종),이천시 모가면 어농로 272,476296,18,대중제
경기,더반G.C.,㈜명문투자개발(우석민),이천시 대월면 대월로 627-141,299311,9,대중제
경기,사우스스프링스C.C.,㈜사우스스프링스(장수진),이천시 모가면 공원로 64,975509,18,대중제
경기,블랙스톤리조트이천,㈜블랙스톤리조트 이천(원기룡),이천시 장호원읍 장여로 459-160,874136,18,회원제
경기,블랙스톤리조트이천,㈜블랙스톤리조트 이천(원기룡),이천시 장호원읍 장여로 459-160,487424,9,대중제
경기,실크밸리G.C.,㈜이천 실크밸리(양정자),이천시 율면 임오산로 200번길 56-222,1379636,27,대중제
경기,이천마이다스골프앤리조트,(주)대교디앤에스(최득희),이천시 설성면 설가로 602,1386077,27,대중제
경기,웰링턴C.C.,효성중공업㈜ 웰링턴컨트리클럽(김동우),이천시 모가면 사실로 725번길 119-73,1467443,27,회원제
경기,더크로스비골프클럽,주식회사 호법포레(김한룡),이천시 호법면 중부대로798번길 177,1062819,27,대중제
경기,파인크리크C.C,㈜동양레저(강  선),안성시 양성면 안성맞춤대로 2417-13,1537924,27,대중제
경기,골프클럽Q,골프클럽큐레저(전상필),안성시 죽산면 장계길 20-229,1001876,18,대중제
경기,골프존카운티 안성H,㈜골프존카운티(서상현),안성시 보개면 보삼로 302,1106490,18,대중제
경기,마에스트로 CC,천원종합개발㈜(이성욱),안성시 양성면 안성맞춤대로 2134-36,919620,18,대중제
경기,안성컨트리클럽,㈜한일(한수일),안성시 죽산면 장계길 134,1088870,18,회원제
경기,안성베네스트G.C,삼성물산㈜(한승환),안성시 금광면 삼흥로 660,1767153,27,회원제
경기,신안컨트리클럽,신안종합레져㈜(박  훈),안성시 고삼면 개울말길 149,1102867,18,회원제
경기,윈체스트 골프클럽 대중,㈜다림개발(경지은),안성시 서운면 오촌길 97-31,826514,18,대중제
경기,루나힐스 안성컨트리클럽,블루원레저㈜(정영채),안성시 양성면 약산길 67-6,1189332,18,대중제
경기,신안 퍼블릭 CC,신안종합레져㈜(박  훈),안성시 고삼면 개울말길 149,297073,9,대중제
경기,안성베네스트골프클럽 일반대중홀,삼성물산㈜(한승환),안성시 금광면 삼흥로 660,505924,9,대중제
경기,골프존카운티 안성W,㈜골프존카운티(서상현),안성시 양성면 교동길 19-70,565751,9,대중제
경기,한림안성,일송개발㈜(이병진),안성시 양성면 양성로 349-61,240013,9,대중제
경기,에덴블루 컨트리클럽,죽산개발㈜(오승현),안성시 죽산면 장능리 산160,1238246,27,대중제
경기,필로스골프클럽,㈜선운(이성용),포천시 일동면 운악청계로 1507/ 포천시 일동면 기산리 (산) 142-1,1519198,27,대중제
경기,포천아도니스 C.C,㈜아도니스(정성경),포천시 신북면 포천로 2499/신북면 고일리(산) 59,1538257,27,회원제
경기,포천아도니스 C.C,㈜아도니스(정성경),포천시 신북면 포천로 2499,318701,9,대중제
경기,베어크리크골프클럽,㈜삼보개발(류경호),포천시 화현면 달인동로 35,2252583,36,대중제
경기,몽베르컨트리클럽,㈜동강홀딩스(김상국)㈜스마트홀딩스(김봉성),포천시 영북면 산정호수로 359-12,1209665,18,회원제
경기,몽베르컨트리클럽,㈜동강홀딩스(김상국)㈜스마트홀딩스(김봉성),포천시 영북면 산정호수로 359-13,1492261,18,대중제
경기,일동레이크 골프클럽,㈜농심개발(정철수),포천시 일동면 화동로 738/일동면 유동리 21-2,1154046,27,회원제
경기,일동레이크골프클럽,㈜농심개발(정철수),포천시 일동면 화동로 738,389684,9,대중제
경기,푸른솔 골프클럽포천,㈜유진로텍(조일구),포천시 가산면 금우로276,1415138,27,대중제
경기,포천힐스컨트리클럽,㈜한경엘앤디(정구학),포천시 군내면 반월산성로 375번길 34,1484312,27,대중제
경기,포레스트힐 C.C,㈜화현개발(홍승범),포천시 화현면 명덕리 178-1번지,1457261,24,대중제
경기,참밸리 컨트리클럽,㈜참빛글로벌이앤씨(이한일외 2),포천시 삼육사로 1978 / 설운동 603번지 일원,1085944,18,대중제
경기,샴발라 컨트리클럽,㈜샴발라(이완국),포천시 군내면 직두리 산1-1번지 일원,851634,18,대중제
경기,라싸 골프클럽,라싸디벨로프먼트(양창모),포천시 이동면 산142-1번지 일원,1504498,27,대중제
경기,더스타휴 컨트리클럽,"(주)한창산업개발(최인욱, 조한창)",양평군 양동면 양동로 756,1107410,1,회원제
경기,양평 TPC 골프장,(주)대지개발,양평군 지평면 대평평장길 133-8,1901420,1,대중제
경기,여주, I.G.M ㈜(이완재),여주시 월평로 78(여주읍 월송리 35-10),1214791,27,회원제
경기,남여주,남여주레저개발㈜(강봉석),여주시 가여로 532(여주읍 하거리 산49),1160743,27,대중제
경기,소피아그린,더케이소피아그린㈜(김용덕),여주시 점동면 소피아그린길 84(점동면 현수리 산13),1438632,27,대중제
경기,솔모로, (주)한일레저(김정억),여주시 가남읍 솔모로그린길 171(가남면 양귀리 산69),1924173,36,회원제
경기,금강, (주)금강레저(안경근),여주시 가남읍 여주남로 541(가남면 본두리 1-2),890860,18,회원제
경기,금강, (주)금강레저(안경근),여주시 가남읍 여주남로 541(가남면 본두리 1-2),359346,9,대중제
경기,자유, 신세계건설㈜(윤명규),여주시 가남읍 자유그린길 69(가남면 삼군리 산44외),2057832,36,회원제
경기,빅토리아, ㈜에스비레져(원용석),여주시 가남읍 송삼로 191(가남면 송림리 214),264176,9,대중제
경기,아리지," ㈜아리지(김양원, 곽준상)","여주시 가남읍 아리지그린길 68(가남면 안금리 산103, 양귀리 산10 일원)",1229038,27,대중제
경기,이포, 보광개발㈜(김성원),여주시 금사면 장흥로 416(금사면 장흥리 산1),1026137,18,회원제
경기,렉스필드, (주)렉스필드 컨트리클럽(남기성),여주시 산북면 광여로 1115(산북면 상품리 산108),855727,18,회원제
경기,렉스필드, (주)렉스필드 컨트리클럽(남기성),여주시 산북면 광여로 1115(산북면 상품리 산108),495762,9,대중제
경기,블루헤런,블루헤런㈜(권오삼),여주시 대신면 고달사로 67(대신면 상구리 산11-1),1081010,18,회원제
경기,신라,㈜케이엠에이치신라레저(박형식),여주시 북내면 신라그린길 84(북내면 덕산리 산3-1),1771550,27,대중제
경기,스카이밸리,힐드로사이㈜(이재원),여주시 북내면 운촌길 254(북내면 운촌리 산40),1048693,18,회원제
경기,스카이밸리,힐드로사이㈜(이재원),여주시 북내면 운촌길 254(북내면 운촌리 산40),911079,18,대중제
경기,캐슬파인, (주)캐슬파인 리조트(정귀수),여주시 강천면 부평로 580(강천면 부평리 산47-1),1057645,18,대중제
경기,해슬리나인브릿지, CJ대한통운㈜(강신호),여주시 명품1로 76(여주읍 연라리 산67-1 일원),1147780,18,회원제
경기,세라지오GC,주식회사 신한은행(문태식),여주시 여양로 530(북내면 신남리 산30-2),993332,18,대중제
경기,360도, 제이타우젠트㈜(김태호),여주시 강천면 부평로 609( 강천면 부평리 산59-3 일원),818914,18,대중제
경기,여주썬밸리,동광레저㈜(이창기),여주시 강천면 강문로 872(강천면 부평리 산109-1 일원 ),483956,9,대중제
경기,페럼,㈜페럼인프라(고문성),여주시 점동면 점동로 181(점동면 사곡리 산16-10),1164205,18,대중제
경기,ROUTE 52CC,케이알레저주식회사(유용승),여주시 북내면 중암1길 36,981310,18,대중제
경기,티클라우드 컨트리클럽,㈜제이레저(정길연),동두천시 평화로 3202 (하봉암동),1258590,18,회원제
경기,썬힐G.C,(주)다함레져 (안응수),가평군 조종면 운악청계로589번길 73,636434,18,회원제
경기,썬힐대중G.C,(주)다함레져 (안응수),가평군 조종면 운악청계로589번길 73,755324,18,대중제
경기,청평마이다스G.C,(주)대교디앤에스   (최득희),가평군 설악면 다락재로 73-111,1078729,18,회원제
경기,프리스틴밸리    G.C,"(주)평산투자개발   (박정호, 박치웅)",가평군 설악면 유명산로 1234-199,1156465,18,회원제
경기,아난티클럽    서울,아난티클럽서울(주) (이만규),가평군 설악면 유명산로961-34,1744453,27,회원제
경기,베네스트G.C,삼성물산㈜ (정금용),가평군 상면 둔덕말길 232,1707465,27,회원제
경기,크리스탈밸리C.C,㈜한송 (장대수),가평군 상면 대보간선로 602-111,926085,18,회원제
경기,리앤리C.C,리앤리어드바이저스㈜ (이강복),가평군 조종면 운악청계로 702-24,1372780,27,대중제
경기,베뉴지C.C,부국관광㈜ (김연경),가평군 가평읍 용추로 171번길 100,1694212,27,대중제
경기,자유로컨트리클럽,백학관광개발원㈜(김일중),연천군 백학면 노아로297번길 179-55,1385761,27,대중제
부산,부산컨트리클럽,(사)부산컨트리클럽(서정의),부산 금정구 중앙대로 2327번길 112(노포동),971759,18,회원제
부산,동래베네스트골프클럽,삼성물산(주)(정금용),부산 금정구 선동 하정로 66,1072081,18,회원제
부산,아시아드컨드리클럽,아시아드컨드리클럽㈜(황규태),부산 기장군 일광면 차양길 26,1450261,27,회원제
부산,해운대컨트리클럽,경원개발(주)(조성태),부산 기장군 정관면 병산2로 265,1527005,27,회원제
부산,하이스트컨트리클럽,(주)정상개발(박정오),부산 강서구 지상동 과학산단1로 172,375104,9,대중제
부산,해라컨트리클럽,㈜성우알앤디(김대원),부산 강서구 지상동 과학산단로 306번길 77,170913,9,대중제
부산,베이사이트골프클럽,일광개발(주)(백규현),부산 기장군 일광면 이천8길 100,1408628,27,회원제
부산,해운대비치골프앤리조트,해운대비치골프앤리조트㈜(박호성),부산 기장군 기장읍 대변로 74,846781,18,회원제
부산,기장동원로얄컨트리클럽,㈜남양종합개발(장정규),부산 기장군 기장읍 반송로 1345,384921,9,대중제
부산,스톤게이트컨트리클럽,㈜오션디앤씨(이치헌),부산 기장군 일광면 곡천길 317,1129738,18,대중제
서울,인서울27골프클럽,인서울27골프클럽㈜ (김태호),"서울시 강서구 오정로443-198, 인서울27골프클럽",998126,27,대중제
대구,팔공컨트리클럽,우경개발㈜(정찬우),대구광역시 동구 팔공산로 237길 186,769047,18,회원제
대구,냉천컨트리클럽,냉천개발㈜(윤상락),대구광역시 달성군 가창면 가창로 1037-9,181423,9,대중제
인천,인천국제컨트리클럽,㈜신태진,인천시 서구 도요지로 37,811919,18,회원제
인천,잭 니클라우스 골프클럽 코리아,송도국제도시개발유한회사,인천시 연수구 아카데미로 209,771912,18,회원제
인천,송도골프클럽,㈜송도골프,인천시 연수구 능허대로 236,116842,8,대중제
인천,인천그랜드컨트리클럽,㈜동군,인천시 서구 원석로 195,463583,18,대중제
인천,SKY72 골프클럽(바다코스),스카이72㈜,인천시 중구 공항동로 392,2685450,63,대중제
